SHELL, 100, 0.0
KNUTH, 100, 0.0
CIURA, 100, 0.0
SHELL, 1000, 0.0019948482513427734
KNUTH, 1000, 0.0019941329956054688
CIURA, 1000, 0.0009982585906982422
SHELL, 10000, 0.0359034538269043
KNUTH, 10000, 0.030917882919311523
CIURA, 10000, 0.011967658996582031
SHELL, 100000, 0.5561182498931885
KNUTH, 100000, 0.49268150329589844
CIURA, 100000, 0.14960265159606934
SHELL, 1000000, 11.977122783660889
KNUTH, 1000000, 9.50542688369751
CIURA, 1000000, 3.013855218887329
